Id,Weekly_Sales
16_13_2013-07-12,18602.322999999997
16_13_2013-07-19,17947.166
16_13_2013-07-26,18243.179
16_14_2012-11-02,8365.895
16_14_2012-11-09,8041.179000000001
16_14_2012-11-16,8649.352
16_14_2012-11-23,20266.882000000005
16_14_2012-11-30,16579.558999999997
16_14_2012-12-07,11270.585
16_14_2012-12-14,14871.011999999999
16_14_2012-12-21,20939.684999999998
16_14_2012-12-28,16970.839
16_14_2013-01-04,10046.819
16_14_2013-01-11,7765.937
16_14_2013-01-18,7678.255
16_14_2013-01-25,7693.932000000001
16_14_2013-02-01,9360.809000000001
16_14_2013-02-08,9125.237000000001
16_14_2013-02-15,7511.424000000001
16_14_2013-02-22,8651.358999999999
16_14_2013-03-01,7641.651000000001
16_14_2013-03-08,7291.359000000001
16_14_2013-03-15,7128.969000000002
16_14_2013-03-22,7724.973
16_14_2013-03-29,7870.9259999999995
16_14_2013-04-05,6393.552000000001
16_14_2013-04-12,5557.684
16_14_2013-04-19,7371.007
16_14_2013-04-26,5640.691
16_14_2013-05-03,5971.85
16_14_2013-05-10,6638.081999999999
16_14_2013-05-17,6091.49
16_14_2013-05-24,6903.7339999999995
16_14_2013-05-31,7062.936
16_14_2013-06-07,6908.533
16_14_2013-06-14,7517.242
16_14_2013-06-21,8233.326
16_14_2013-06-28,7989.354000000001
16_14_2013-07-05,10810.568
16_14_2013-07-12,9119.818000000001
16_14_2013-07-19,9651.808
16_14_2013-07-26,9759.293000000001
16_16_2012-11-02,2487.9610000000002
16_16_2012-11-09,3176.396
16_16_2012-11-16,3333.9680000000008
16_16_2012-11-23,4536.563
16_16_2012-11-30,3280.202
16_16_2012-12-07,2713.251
16_16_2012-12-14,2721.86
16_16_2012-12-21,3629.1299999999987
16_16_2012-12-28,3751.903
16_16_2013-01-04,1866.475
16_16_2013-01-11,1741.6970000000001
16_16_2013-01-18,1877.0930000000003
16_16_2013-01-25,2018.529
16_16_2013-02-01,1884.3260000000002
16_16_2013-02-08,2164.546
16_16_2013-02-15,2037.8520000000003
16_16_2013-02-22,2283.1549999999997
16_16_2013-03-01,2176.674
16_16_2013-03-08,2188.054
16_16_2013-03-15,3904.6169999999997
16_16_2013-03-22,3677.536
16_16_2013-03-29,5010.334000000001
16_16_2013-04-05,6698.085000000001
16_16_2013-04-12,11224.664
16_16_2013-04-19,11929.796999999999
16_16_2013-04-26,14414.308
16_16_2013-05-03,19099.718
16_16_2013-05-10,24335.894
16_16_2013-05-17,30908.72
16_16_2013-05-24,30999.628000000004
16_16_2013-05-31,31554.444000000007
16_16_2013-06-07,31530.253000000004
16_16_2013-06-14,27924.830000000005
16_16_2013-06-21,27562.898000000005
16_16_2013-06-28,26429.191
16_16_2013-07-05,21990.221999999998
16_16_2013-07-12,15104.163999999999
16_16_2013-07-19,14921.797
16_16_2013-07-26,15700.179999999998
16_17_2012-11-02,8719.566
16_17_2012-11-09,8677.016
16_17_2012-11-16,8501.804
16_17_2012-11-23,11671.822
16_17_2012-11-30,9020.231
16_17_2012-12-07,10603.668000000001
16_17_2012-12-14,12051.202
16_17_2012-12-21,13863.526999999998
16_17_2012-12-28,11040.246000000001
16_17_2013-01-04,8013.899
16_17_2013-01-11,7563.136
16_17_2013-01-18,7675.899999999999
16_17_2013-01-25,7775.048
16_17_2013-02-01,7267.138000000001
16_17_2013-02-08,6640.9490000000005
16_17_2013-02-15,6970.317
16_17_2013-02-22,7326.503
16_17_2013-03-01,7070.157000000001
16_17_2013-03-08,7261.069
16_17_2013-03-15,7224.742
16_17_2013-03-22,6376.812
16_17_2013-03-29,6587.748
16_17_2013-04-05,5611.775
16_17_2013-04-12,5467.832
16_17_2013-04-19,5087.731
16_17_2013-04-26,5827.851000000001
16_17_2013-05-03,5869.369000000001
16_17_2013-05-10,6317.164999999999
16_17_2013-05-17,6173.528
16_17_2013-05-24,6200.6179999999995
16_17_2013-05-31,5887.536
16_17_2013-06-07,7027.83
16_17_2013-06-14,5972.615
16_17_2013-06-21,6570.571999999998
16_17_2013-06-28,7166.445
16_17_2013-07-05,7300.688
16_17_2013-07-12,7292.2570000000005
16_17_2013-07-19,6873.714999999999
16_17_2013-07-26,6907.418
16_18_2012-11-02,7285.134
16_18_2012-11-09,6400.531000000001
16_18_2012-11-16,7051.129000000001
16_18_2012-11-23,11681.802999999998
16_18_2012-11-30,30338.025999999994
16_18_2012-12-07,24261.312
16_18_2012-12-14,18783.399
16_18_2012-12-21,12039.886
16_18_2012-12-28,11092.025999999998
16_18_2013-01-04,1176.669
16_18_2013-01-11,992.8160000000001
16_18_2013-01-18,647.0400000000002
16_18_2013-01-25,693.193
16_18_2013-02-01,1469.003
16_18_2013-02-08,1920.489
16_18_2013-02-15,1918.7010000000002
16_18_2013-02-22,571.953
16_18_2013-03-01,246.51
16_18_2013-03-08,690.74
16_18_2013-03-15,313.367
16_18_2013-03-22,1366.104
16_18_2013-03-29,2200.216
16_18_2013-04-05,1178.932
16_18_2013-04-12,276.38800000000003
16_18_2013-04-19,410.275
16_18_2013-05-03,410.07699999999994
16_19_2012-11-02,1166.417
16_19_2012-11-09,1120.715
16_19_2012-11-16,1098.056
16_19_2012-11-23,1082.7310000000002
16_19_2012-11-30,1336.215
16_19_2012-12-07,1550.892
16_19_2012-12-14,2439.021
16_19_2012-12-21,2398.484
16_19_2012-12-28,1328.8
16_19_2013-01-04,1232.97
16_19_2013-01-11,1350.4029999999998
16_19_2013-01-18,1218.6879999999996
16_19_2013-01-25,1058.633
16_19_2013-02-01,1714.786
16_19_2013-02-08,1327.2240000000002
16_19_2013-02-15,1113.982
16_19_2013-02-22,1364.558
16_19_2013-03-01,1303.5399999999997
16_19_2013-03-08,1999.9039999999998
16_19_2013-03-15,1228.279
16_19_2013-03-22,2338.8540000000003
16_19_2013-03-29,2260.8010000000004
16_19_2013-04-05,1318.463
16_19_2013-04-12,875.6800000000001
16_19_2013-04-19,997.905
16_19_2013-04-26,1223.706
16_19_2013-05-03,1237.539
16_19_2013-05-10,1339.7199999999998
16_19_2013-05-17,1286.6789999999999
16_19_2013-05-24,1207.653
16_19_2013-05-31,1260.602
16_19_2013-06-07,1254.489
16_19_2013-06-14,437.884
16_19_2013-06-21,883.6209999999999
16_19_2013-06-28,1587.164
16_19_2013-07-05,1365.999
16_19_2013-07-12,1365.999
16_19_2013-07-19,607.4449999999999
16_19_2013-07-26,575.9169999999999
16_20_2012-11-02,3145.607
16_20_2012-11-09,3240.56
16_20_2012-11-16,3011.81
16_20_2012-11-23,4177.820999999999
16_20_2012-11-30,2929.96
16_20_2012-12-07,3512.4379999999996
16_20_2012-12-14,3311.1920000000005
16_20_2012-12-21,5096.151
16_20_2012-12-28,4086.8479999999995
16_20_2013-01-04,3675.307
16_20_2013-01-11,2959.7789999999995
16_20_2013-01-18,2703.946
16_20_2013-01-25,2685.3469999999998
16_20_2013-02-01,2368.197
16_20_2013-02-08,2593.6169999999997
16_20_2013-02-15,2692.8599999999997
16_20_2013-02-22,2566.41
16_20_2013-03-01,2900.502
16_20_2013-03-08,3271.301
16_20_2013-03-15,2905.989
16_20_2013-03-22,2447.095
16_20_2013-03-29,2503.497
16_20_2013-04-05,2208.036
16_20_2013-04-12,2557.012
16_20_2013-04-19,2381.6589999999997
16_20_2013-04-26,2468.851
16_20_2013-05-03,2829.1929999999998
16_20_2013-05-10,2665.4440000000004
16_20_2013-05-17,2649.406
16_20_2013-05-24,2615.3409999999994
16_20_2013-05-31,3814.0979999999995
16_20_2013-06-07,3730.4770000000003
16_20_2013-06-14,3736.918
16_20_2013-06-21,4013.052999999999
16_20_2013-06-28,5235.976999999999
16_20_2013-07-05,6213.949
16_20_2013-07-12,4592.944
16_20_2013-07-19,4663.748999999999
16_20_2013-07-26,4159.0869999999995
16_21_2012-11-02,2748.523
16_21_2012-11-09,2855.0920000000006
16_21_2012-11-16,2712.982
16_21_2012-11-23,4258.479
16_21_2012-11-30,4315.094999999999
16_21_2012-12-07,3987.929
16_21_2012-12-14,5464.466
16_21_2012-12-21,8031.032000000001
16_21_2012-12-28,4856.201
16_21_2013-01-04,3620.0440000000003
16_21_2013-01-11,3146.158000000001
16_21_2013-01-18,3075.058
16_21_2013-01-25,2996.446
16_21_2013-02-01,3098.2709999999997
16_21_2013-02-08,2984.723
16_21_2013-02-15,3147.515
16_21_2013-02-22,3330.35
16_21_2013-03-01,3426.9240000000004
16_21_2013-03-08,3302.7630000000004
16_21_2013-03-15,4015.4970000000003
16_21_2013-03-22,3656.4919999999997
16_21_2013-03-29,3793.97
16_21_2013-04-05,3625.1339999999996
16_21_2013-04-12,3581.947
16_21_2013-04-19,2556.739
16_21_2013-04-26,2515.366
16_21_2013-05-03,2352.995
16_21_2013-05-10,2535.9419999999996
16_21_2013-05-17,2563.2709999999997
16_21_2013-05-24,2645.5019999999995
16_21_2013-05-31,2923.2470000000003
16_21_2013-06-07,3333.226
16_21_2013-06-14,3211.973
16_21_2013-06-21,3331.3019999999997
16_21_2013-06-28,4678.018999999999
16_21_2013-07-05,4867.579
16_21_2013-07-12,4136.836
16_21_2013-07-19,4741.118
16_21_2013-07-26,4370.670000000001
16_22_2012-11-02,6590.431999999999
16_22_2012-11-09,6645.6579999999985
16_22_2012-11-16,7061.2829999999985
16_22_2012-11-23,12971.77
16_22_2012-11-30,7763.280000000001
16_22_2012-12-07,7452.808999999999
16_22_2012-12-14,9630.323
16_22_2012-12-21,12302.501
16_22_2012-12-28,10497.65
16_22_2013-01-04,7488.189
16_22_2013-01-11,7236.601
16_22_2013-01-18,5952.813
16_22_2013-01-25,6189.489
16_22_2013-02-01,6704.635999999999
16_22_2013-02-08,6281.4839999999995
16_22_2013-02-15,6376.031000000001
16_22_2013-02-22,5838.438
16_22_2013-03-01,5979.213
16_22_2013-03-08,6178.456
16_22_2013-03-15,6474.111999999999
16_22_2013-03-22,4480.321
16_22_2013-03-29,4490.623
16_22_2013-04-05,4069.53
16_22_2013-04-12,3948.4
16_22_2013-04-19,4116.736
16_22_2013-04-26,4080.388
16_22_2013-05-03,4264.946999999999
16_22_2013-05-10,4275.93
16_22_2013-05-17,4363.192
16_22_2013-05-24,4490.3330000000005
16_22_2013-05-31,5433.332
16_22_2013-06-07,5659.893999999998
16_22_2013-06-14,5838.334
16_22_2013-06-21,5813.473999999999
16_22_2013-06-28,6643.262000000001
16_22_2013-07-05,7601.513000000001
16_22_2013-07-12,7039.666
16_22_2013-07-19,6192.427000000001
16_22_2013-07-26,6835.731
16_23_2012-11-02,11813.43
16_23_2012-11-09,11158.708999999999
16_23_2012-11-16,11290.052999999998
16_23_2012-11-23,14552.51
16_23_2012-11-30,12129.419
16_23_2012-12-07,14946.577000000001
16_23_2012-12-14,19818.944
16_23_2012-12-21,24798.104
16_23_2012-12-28,16722.397000000004
16_23_2013-01-04,12005.348000000002
16_23_2013-01-11,9781.204
16_23_2013-01-18,9420.041
16_23_2013-01-25,9690.446
16_23_2013-02-01,9490.563
16_23_2013-02-08,9919.714000000002
16_23_2013-02-15,10450.644
16_23_2013-02-22,9772.61
16_23_2013-03-01,11472.114
16_23_2013-03-08,10921.547000000002
16_23_2013-03-15,11271.358999999999
16_23_2013-03-22,9887.184000000001
16_23_2013-03-29,10082.984
16_23_2013-04-05,9025.393
16_23_2013-04-12,9954.167
16_23_2013-04-19,9262.793
16_23_2013-04-26,8872.075
16_23_2013-05-03,8701.222999999998
16_23_2013-05-10,8735.319999999998
16_23_2013-05-17,9202.444999999998
16_23_2013-05-24,10409.148
16_23_2013-05-31,10893.686
16_23_2013-06-07,13113.121000000003
16_23_2013-06-14,13389.365999999998
16_23_2013-06-21,13741.984
16_23_2013-06-28,13721.242000000002
16_23_2013-07-05,13727.786000000002
16_23_2013-07-12,12836.498
16_23_2013-07-19,12348.579
16_23_2013-07-26,11388.305
16_24_2012-11-02,2880.1220000000003
16_24_2012-11-09,3003.9900000000002
16_24_2012-11-16,2721.85
16_24_2012-11-23,4240.662000000001
16_24_2012-11-30,2911.048
16_24_2012-12-07,3347.2009999999996
16_24_2012-12-14,4862.755999999999
16_24_2012-12-21,5814.253999999999
16_24_2012-12-28,3545.998999999999
16_24_2013-01-04,1901.917
16_24_2013-01-11,1917.7909999999997
16_24_2013-01-18,1813.5370000000003
16_24_2013-01-25,1807.6730000000002
16_24_2013-02-01,1896.813
16_24_2013-02-08,1896.8700000000001
16_24_2013-02-15,2162.643
16_24_2013-02-22,2522.7830000000004
16_24_2013-03-01,2014.6050000000002
16_24_2013-03-08,2303.556
16_24_2013-03-15,3598.1800000000003
16_24_2013-03-22,2304.86
16_24_2013-03-29,2332.9620000000004
16_24_2013-04-05,1995.52
16_24_2013-04-12,1984.7580000000003
16_24_2013-04-19,2225.5310000000004
16_24_2013-04-26,1258.346
16_24_2013-05-03,1236.518
16_24_2013-05-10,1262.331
16_24_2013-05-17,1240.169
16_24_2013-05-24,1374.4509999999998
16_24_2013-05-31,1612.669
16_24_2013-06-07,1906.613
16_24_2013-06-14,1766.3
16_24_2013-06-21,1893.06
16_24_2013-06-28,2160.772
16_24_2013-07-05,2323.3370000000004
16_24_2013-07-12,2168.985
16_24_2013-07-19,2257.2259999999997
16_24_2013-07-26,2380.425
16_25_2012-11-02,5150.136
16_25_2012-11-09,5437.375999999999
16_25_2012-11-16,5140.049000000001
16_25_2012-11-23,7863.1410000000005
16_25_2012-11-30,5238.3589999999995
16_25_2012-12-07,5286.736999999999
16_25_2012-12-14,7906.252
16_25_2012-12-21,9595.862
16_25_2012-12-28,6885.368
16_25_2013-01-04,4065.4960000000005
16_25_2013-01-11,4062.9320000000007
16_25_2013-01-18,4084.0350000000008
16_25_2013-01-25,3658.1229999999996
16_25_2013-02-01,3489.174
16_25_2013-02-08,3845.796
16_25_2013-02-15,3720.7309999999998
16_25_2013-02-22,3534.2580000000003
16_25_2013-03-01,3683.4629999999997
16_25_2013-03-08,3843.0440000000003
16_25_2013-03-15,5907.534000000001
16_25_2013-03-22,4176.85
16_25_2013-03-29,4414.075
16_25_2013-04-05,4540.051
16_25_2013-04-12,4656.043
16_25_2013-04-19,4446.835000000001
16_25_2013-04-26,3852.9559999999997
16_25_2013-05-03,3832.2560000000003
16_25_2013-05-10,3957.121
16_25_2013-05-17,4025.8589999999995
16_25_2013-05-24,4338.22
16_25_2013-05-31,4490.169
16_25_2013-06-07,6233.138000000001
16_25_2013-06-14,5588.943
16_25_2013-06-21,5269.74
16_25_2013-06-28,5432.4169999999995
16_25_2013-07-05,5916.557
16_25_2013-07-12,5659.655000000001
16_25_2013-07-19,4847.513000000001
16_25_2013-07-26,4869.245000000001
16_26_2012-11-02,2549.12
16_26_2012-11-09,2454.424
16_26_2012-11-16,2280.9139999999998
16_26_2012-11-23,3122.3350000000005
16_26_2012-11-30,2344.726
16_26_2012-12-07,2878.136
16_26_2012-12-14,3476.7580000000003
16_26_2012-12-21,3969.4149999999995
16_26_2012-12-28,3485.697
16_26_2013-01-04,1724.94
16_26_2013-01-11,1512.0810000000001
16_26_2013-01-18,1515.7479999999998
16_26_2013-01-25,1488.1859999999997
16_26_2013-02-01,1984.1150000000002
16_26_2013-02-08,2013.3110000000001
16_26_2013-02-15,1862.9029999999998
16_26_2013-02-22,2247.953
16_26_2013-03-01,1754.348
16_26_2013-03-08,2060.031
16_26_2013-03-15,2028.9000000000003
16_26_2013-03-22,1977.1150000000002
16_26_2013-03-29,2288.3689999999997
16_26_2013-04-05,1995.7559999999999
16_26_2013-04-12,1980.214
16_26_2013-04-19,1642.854
16_26_2013-04-26,1529.981
16_26_2013-05-03,1538.4679999999998
16_26_2013-05-10,1426.183
16_26_2013-05-17,1481.884
16_26_2013-05-24,1436.498
16_26_2013-05-31,1678.5049999999997
16_26_2013-06-07,1718.271
16_26_2013-06-14,1762.949
16_26_2013-06-21,1675.313
16_26_2013-06-28,1523.888
16_26_2013-07-05,1693.5730000000003
16_26_2013-07-12,1598.83
16_26_2013-07-19,1688.9059999999997
16_26_2013-07-26,1578.5720000000001
16_27_2012-11-02,770.1510000000002
16_27_2012-11-09,772.2540000000001
16_27_2012-11-16,774.9929999999999
16_27_2012-11-23,875.583
16_27_2012-11-30,719.53
16_27_2012-12-07,773.8670000000001
16_27_2012-12-14,853.1469999999999
16_27_2012-12-21,1554.7020000000002
16_27_2012-12-28,1367.132
16_27_2013-01-04,855.0199999999999
16_27_2013-01-11,635.4280000000001
16_27_2013-01-18,580.518
16_27_2013-01-25,618.077
16_27_2013-02-01,637.0
16_27_2013-02-08,651.886
16_27_2013-02-15,651.332
16_27_2013-02-22,592.25
16_27_2013-03-01,605.434
16_27_2013-03-08,697.267
16_27_2013-03-15,819.3059999999999
16_27_2013-03-22,668.759
16_27_2013-03-29,687.4780000000001
16_27_2013-04-05,635.414
16_27_2013-04-12,741.629
16_27_2013-04-19,573.4309999999999
16_27_2013-04-26,562.9590000000001
16_27_2013-05-03,565.344
16_27_2013-05-10,626.4339999999999
16_27_2013-05-17,656.9549999999999
16_27_2013-05-24,707.751
16_27_2013-05-31,784.2570000000001
16_27_2013-06-07,948.2490000000001
16_27_2013-06-14,901.323
16_27_2013-06-21,835.8639999999999
16_27_2013-06-28,858.945
16_27_2013-07-05,953.7920000000001
16_27_2013-07-12,928.2920000000001
16_27_2013-07-19,693.056
16_27_2013-07-26,751.866
16_28_2012-11-02,512.783
16_28_2012-11-09,454.41700000000003
16_28_2012-11-16,373.0050000000001
16_28_2012-11-23,411.317
16_28_2012-11-30,408.5490000000001
16_28_2012-12-07,453.93100000000004
16_28_2012-12-14,456.4410000000001
16_28_2012-12-21,472.8660000000001
16_28_2012-12-28,657.889
16_28_2013-01-04,499.95599999999996
16_28_2013-01-11,421.6049999999999
16_28_2013-01-18,393.06499999999994
16_28_2013-01-25,558.042
16_28_2013-02-01,280.81100000000004
16_28_2013-02-08,273.669
16_28_2013-02-15,305.586
16_28_2013-02-22,268.34000000000003
16_28_2013-03-01,318.261
16_28_2013-03-08,334.883
16_28_2013-03-15,277.04
16_28_2013-03-22,308.479
16_28_2013-03-29,303.00199999999995
16_28_2013-04-05,316.149
16_28_2013-04-12,248.85699999999997
16_28_2013-04-19,156.952
16_28_2013-04-26,155.421
16_28_2013-05-03,156.06399999999996
16_28_2013-05-10,159.72699999999998
16_28_2013-05-17,147.566
16_28_2013-05-24,159.605
16_28_2013-05-31,117.679
16_28_2013-06-07,120.549
16_28_2013-06-14,153.517
16_28_2013-06-21,159.56300000000005
16_28_2013-06-28,146.442
16_28_2013-07-05,131.18199999999996
16_28_2013-07-12,124.21
16_28_2013-07-19,120.06499999999998
16_28_2013-07-26,123.92199999999998
16_29_2012-11-02,1453.3930000000003
16_29_2012-11-09,1420.7250000000001
16_29_2012-11-16,1599.7920000000004
16_29_2012-11-23,2020.6449999999998
16_29_2012-11-30,1909.3239999999998
16_29_2012-12-07,1609.0010000000002
16_29_2012-12-14,1975.663
16_29_2012-12-21,3002.614
16_29_2012-12-28,2158.8669999999997
16_29_2013-01-04,1494.244
16_29_2013-01-11,1250.309
16_29_2013-01-18,1217.5829999999999
16_29_2013-01-25,1354.241
16_29_2013-02-01,1378.2069999999999
16_29_2013-02-08,1481.0280000000002
16_29_2013-02-15,1496.3759999999997
16_29_2013-02-22,1743.994
16_29_2013-03-01,1446.406
16_29_2013-03-08,1490.566
16_29_2013-03-15,1559.2019999999998
16_29_2013-03-22,1336.5189999999998
16_29_2013-03-29,1289.9920000000002
16_29_2013-04-05,1572.036
16_29_2013-04-12,1273.2980000000002
16_29_2013-04-19,1060.38
16_29_2013-04-26,1017.9699999999999
16_29_2013-05-03,971.874
16_29_2013-05-10,1028.3480000000002
16_29_2013-05-17,1028.505
16_29_2013-05-24,1099.803
16_29_2013-05-31,1052.1030000000003
16_29_2013-06-07,1347.279
16_29_2013-06-14,1915.1649999999997
16_29_2013-06-21,1575.031
16_29_2013-06-28,1470.274
16_29_2013-07-05,1630.0120000000002
16_29_2013-07-12,1645.828
16_29_2013-07-19,2307.7
16_29_2013-07-26,2157.181
16_30_2012-11-02,909.6780000000001
16_30_2012-11-09,802.334
16_30_2012-11-16,711.108
16_30_2012-11-23,1066.743
16_30_2012-11-30,876.0
16_30_2012-12-07,789.746
16_30_2012-12-14,843.216
16_30_2012-12-21,1657.8509999999999
16_30_2012-12-28,1295.72
16_30_2013-01-04,947.3379999999997
16_30_2013-01-11,943.89
16_30_2013-01-18,920.9619999999999
16_30_2013-01-25,915.2339999999998
16_30_2013-02-01,893.448
16_30_2013-02-08,1045.0
16_30_2013-02-15,1040.6760000000002
16_30_2013-02-22,1490.452
16_30_2013-03-01,1119.752
16_30_2013-03-08,1146.112
16_30_2013-03-15,1088.4240000000002
16_30_2013-03-22,1204.8640000000003
16_30_2013-03-29,1584.19
16_30_2013-04-05,1647.45
16_30_2013-04-12,1424.201
16_30_2013-04-19,1465.4119999999998
16_30_2013-04-26,1449.242
16_30_2013-05-03,1313.2760000000003
16_30_2013-05-10,1312.1860000000001
16_30_2013-05-17,1341.648
16_30_2013-05-24,1384.145
16_30_2013-05-31,1395.9540000000002
16_30_2013-06-07,2015.0400000000004
16_30_2013-06-14,1717.6399999999999
16_30_2013-06-21,1701.2099999999998
16_30_2013-06-28,1595.983
16_30_2013-07-05,1789.7800000000002
16_30_2013-07-12,1781.5690000000002
16_30_2013-07-19,1820.1239999999998
16_30_2013-07-26,1733.354
16_31_2012-11-02,1316.357
16_31_2012-11-09,1422.809
16_31_2012-11-16,1419.118
16_31_2012-11-23,2350.741
16_31_2012-11-30,2359.4999999999995
16_31_2012-12-07,2021.218
16_31_2012-12-14,2398.4800000000005
16_31_2012-12-21,3738.868000000001
16_31_2012-12-28,3273.3540000000003
16_31_2013-01-04,1798.618
16_31_2013-01-11,1701.0819999999999
16_31_2013-01-18,1561.8220000000001
16_31_2013-01-25,1091.071
16_31_2013-02-01,1111.7310000000002
16_31_2013-02-08,967.268
16_31_2013-02-15,1048.9180000000001
16_31_2013-02-22,1104.5520000000001
16_31_2013-03-01,1010.2520000000001
16_31_2013-03-08,1059.8690000000001
16_31_2013-03-15,1097.9690000000003
16_31_2013-03-22,997.3529999999998
16_31_2013-03-29,953.802
16_31_2013-04-05,728.188
16_31_2013-04-12,674.85
16_31_2013-04-19,582.7260000000001
16_31_2013-04-26,603.4480000000001
16_31_2013-05-03,660.1570000000002
16_31_2013-05-10,564.528
16_31_2013-05-17,715.0649999999999
16_31_2013-05-24,622.163
16_31_2013-05-31,626.58
16_31_2013-06-07,1080.709
16_31_2013-06-14,1016.6270000000001
16_31_2013-06-21,1085.5819999999999
16_31_2013-06-28,1152.9600000000003
16_31_2013-07-05,1760.104
16_31_2013-07-12,1545.106
16_31_2013-07-19,1229.8580000000002
16_31_2013-07-26,1161.8080000000002
16_32_2012-11-02,3129.9289999999996
16_32_2012-11-09,3655.943
16_32_2012-11-16,3661.6589999999997
16_32_2012-11-23,6372.2919999999995
16_32_2012-11-30,4286.276
16_32_2012-12-07,5431.880000000001
16_32_2012-12-14,7216.673000000001
16_32_2012-12-21,14577.720000000001
16_32_2012-12-28,11594.588000000003
16_32_2013-01-04,4608.083
16_32_2013-01-11,3370.3299999999995
16_32_2013-01-18,3796.2760000000003
16_32_2013-01-25,3861.443
16_32_2013-02-01,3603.374999999999
16_32_2013-02-08,4628.369000000001
16_32_2013-02-15,5657.747
16_32_2013-02-22,5003.2119999999995
16_32_2013-03-01,5261.889
16_32_2013-03-08,4059.0150000000003
16_32_2013-03-15,5161.2029999999995
16_32_2013-03-22,5571.896
16_32_2013-03-29,4141.823000000001
16_32_2013-04-05,3940.2780000000007
16_32_2013-04-12,4137.303999999998
16_32_2013-04-19,3157.5739999999996
16_32_2013-04-26,3020.8050000000003
16_32_2013-05-03,3223.7970000000005
16_32_2013-05-10,4059.9729999999995
16_32_2013-05-17,3965.9149999999995
16_32_2013-05-24,3657.1939999999995
16_32_2013-05-31,3629.5739999999996
16_32_2013-06-07,5093.416
16_32_2013-06-14,4497.744000000001
16_32_2013-06-21,5038.6849999999995
16_32_2013-06-28,5164.7029999999995
16_32_2013-07-05,5429.983
16_32_2013-07-12,5165.545
16_32_2013-07-19,5008.394
16_32_2013-07-26,5032.775
16_33_2012-11-02,2555.772
16_33_2012-11-09,2410.392
16_33_2012-11-16,2315.401
16_33_2012-11-23,3810.859999999999
16_33_2012-11-30,2380.4729999999995
16_33_2012-12-07,2788.8700000000003
16_33_2012-12-14,4009.7170000000006
16_33_2012-12-21,4849.620000000001
16_33_2012-12-28,3522.9839999999995
16_33_2013-01-04,1833.1100000000001
16_33_2013-01-11,1802.0990000000002
16_33_2013-01-18,1644.041
16_33_2013-01-25,1724.8010000000002
16_33_2013-02-01,1772.19
16_33_2013-02-08,2115.752
16_33_2013-02-15,1919.274
16_33_2013-02-22,1858.0179999999996
16_33_2013-03-01,2092.4090000000006
16_33_2013-03-08,2427.735
16_33_2013-03-15,3115.1729999999993
16_33_2013-03-22,2160.7390000000005
16_33_2013-03-29,2465.766
16_33_2013-04-05,2317.933
16_33_2013-04-12,2168.068
16_33_2013-04-19,1826.111
16_33_2013-04-26,1310.5639999999999
16_33_2013-05-03,1462.1510000000003
16_33_2013-05-10,1365.842
16_33_2013-05-17,1396.394
16_33_2013-05-24,1778.6370000000002
16_33_2013-05-31,1781.4879999999998
16_33_2013-06-07,2219.2519999999995
16_33_2013-06-14,2180.535
16_33_2013-06-21,2132.971
16_33_2013-06-28,2149.8299999999995
16_33_2013-07-05,2460.9349999999995
16_33_2013-07-12,2459.2039999999997
16_33_2013-07-19,2230.348
16_33_2013-07-26,2229.621
16_34_2012-11-02,3959.6149999999993
16_34_2012-11-09,3629.667
16_34_2012-11-16,3770.6399999999994
16_34_2012-11-23,4258.217999999999
16_34_2012-11-30,3932.053
16_34_2012-12-07,4142.788999999999
16_34_2012-12-14,4792.6810000000005
16_34_2012-12-21,5430.107000000001
16_34_2012-12-28,4080.025
16_34_2013-01-04,3504.9079999999994
16_34_2013-01-11,3472.4139999999998
16_34_2013-01-18,3147.6140000000005
16_34_2013-01-25,3052.262
16_34_2013-02-01,3134.3160000000003
16_34_2013-02-08,3394.8900000000003
16_34_2013-02-15,3691.9909999999995
16_34_2013-02-22,4129.146999999999
16_34_2013-03-01,4361.229
16_34_2013-03-08,4229.363
16_34_2013-03-15,5567.973
16_34_2013-03-22,7666.072999999999
16_34_2013-03-29,7343.769
16_34_2013-04-05,5006.911
16_34_2013-04-12,5517.047
16_34_2013-04-19,5293.7210000000005
16_34_2013-04-26,5384.32
16_34_2013-05-03,4803.9490000000005
16_34_2013-05-10,4839.407
16_34_2013-05-17,5210.8550000000005
16_34_2013-05-24,6021.112
16_34_2013-05-31,6841.883
16_34_2013-06-07,6838.224
16_34_2013-06-14,6574.4259999999995
16_34_2013-06-21,6635.532000000001
16_34_2013-06-28,6159.658999999999
16_34_2013-07-05,6692.500999999999
16_34_2013-07-12,5865.285
16_34_2013-07-19,5074.854000000001
16_34_2013-07-26,5476.768
16_35_2012-11-02,140.35999999999999
16_35_2012-11-09,260.088
16_35_2012-11-16,276.066
16_35_2012-11-23,301.571
16_35_2012-11-30,441.849
16_35_2012-12-07,435.725
16_35_2012-12-14,399.129
16_35_2012-12-21,399.129
16_35_2012-12-28,652.0
16_35_2013-01-04,366.97299999999996
16_35_2013-01-11,271.01500000000004
16_35_2013-01-18,212.158
16_35_2013-01-25,222.24100000000004
16_35_2013-02-01,325.586
16_35_2013-02-08,360.229
16_35_2013-02-15,276.13699999999994
16_35_2013-02-22,482.5
16_35_2013-03-01,273.28
16_35_2013-03-08,329.298
16_35_2013-03-15,322.281
16_35_2013-03-22,433.8
16_35_2013-03-29,502.2
16_35_2013-04-05,493.2
16_35_2013-04-12,337.71500000000003
